content,score,tokens,tokens_no_stopwords,stemmed_tokens,sentiment_label
kok kereta dari cina aja yang ada mau rubah region indonesia kok ga ada aneh,1,"['kok', 'kereta', 'dari', 'cina', 'aja', 'yang', 'ada', 'mau', 'rubah', 'region', 'indonesia', 'kok', 'ga', 'ada', 'aneh']","['kereta', 'cina', 'aja', 'rubah', 'region', 'indonesia', 'ga', 'aneh']","['kereta', 'cina', 'aja', 'rubah', 'region', 'indonesia', 'ga', 'aneh']",0
cara pembayaran nya terbataskalo bisa lebih banyak cara bayar,4,"['cara', 'pembayaran', 'nya', 'terbataskalo', 'bisa', 'lebih', 'banyak', 'cara', 'bayar']","['pembayaran', 'nya', 'terbataskalo', 'bayar']","['bayar', 'nya', 'terbataskalo', 'bayar']",1
baik aplikasinya,5,"['baik', 'aplikasinya']",['aplikasinya'],['aplikasi'],1
aplikasi bagus mudah pesan tiket pesawat dan hotel,5,"['aplikasi', 'bagus', 'mudah', 'pesan', 'tiket', 'pesawat', 'dan', 'hotel']","['aplikasi', 'bagus', 'mudah', 'pesan', 'tiket', 'pesawat', 'hotel']","['aplikasi', 'bagus', 'mudah', 'pesan', 'tiket', 'pesawat', 'hotel']",1
sangat membantu praktis dan anti ribet anti resah,5,"['sangat', 'membantu', 'praktis', 'dan', 'anti', 'ribet', 'anti', 'resah']","['membantu', 'praktis', 'anti', 'ribet', 'anti', 'resah']","['bantu', 'praktis', 'anti', 'ribet', 'anti', 'resah']",1
aplikasi sederhan  mudah digunakan,5,"['aplikasi', 'sederhan', 'mudah', 'digunakan']","['aplikasi', 'sederhan', 'mudah']","['aplikasi', 'sederhan', 'mudah']",1
terima kasih ya liburan klrga saya jadi teryata dengan rapi dan menyenangkan,5,"['terima', 'kasih', 'ya', 'liburan', 'klrga', 'saya', 'jadi', 'teryata', 'dengan', 'rapi', 'dan', 'menyenangkan']","['terima', 'kasih', 'ya', 'liburan', 'klrga', 'teryata', 'rapi', 'menyenangkan']","['terima', 'kasih', 'ya', 'libur', 'klrga', 'teryata', 'rapi', 'senang']",1
belom coba moga bagus,5,"['belom', 'coba', 'moga', 'bagus']","['belom', 'coba', 'moga', 'bagus']","['bom', 'coba', 'moga', 'bagus']",1
mohon agar pencarian harga tiket up to date sebab terkadang rute termurah tidak ada di app yg lain ada,2,"['mohon', 'agar', 'pencarian', 'harga', 'tiket', 'up', 'to', 'date', 'sebab', 'terkadang', 'rute', 'termurah', 'tidak', 'ada', 'di', 'app', 'yg', 'lain', 'ada']","['mohon', 'pencarian', 'harga', 'tiket', 'up', 'to', 'date', 'terkadang', 'rute', 'termurah', 'app', 'yg']","['mohon', 'cari', 'harga', 'tiket', 'up', 'to', 'date', 'terkadang', 'rute', 'murah', 'app', 'yg']",0
aplikasi penipu sy ditipu smpe lbh dr  jt sm aplikasi ini uang sy ga kembali jangan download deh drpd menyesal,1,"['aplikasi', 'penipu', 'sy', 'ditipu', 'smpe', 'lbh', 'dr', 'jt', 'sm', 'aplikasi', 'ini', 'uang', 'sy', 'ga', 'kembali', 'jangan', 'download', 'deh', 'drpd', 'menyesal']","['aplikasi', 'penipu', 'sy', 'ditipu', 'smpe', 'lbh', 'dr', 'jt', 'sm', 'aplikasi', 'uang', 'sy', 'ga', 'download', 'deh', 'drpd', 'menyesal']","['aplikasi', 'tipu', 'sy', 'tipu', 'smpe', 'lbh', 'dr', 'jt', 'sm', 'aplikasi', 'uang', 'sy', 'ga', 'download', 'deh', 'drpd', 'sesal']",0
sangat membantu sekali dengan harga yang banyak promonya,5,"['sangat', 'membantu', 'sekali', 'dengan', 'harga', 'yang', 'banyak', 'promonya']","['membantu', 'harga', 'promonya']","['bantu', 'harga', 'promonya']",1
saran sih jangan pake aplikasi ini dulu smpe ada base  bener support kebutuhan orang indonesia,1,"['saran', 'sih', 'jangan', 'pake', 'aplikasi', 'ini', 'dulu', 'smpe', 'ada', 'base', 'bener', 'support', 'kebutuhan', 'orang', 'indonesia']","['saran', 'sih', 'pake', 'aplikasi', 'smpe', 'base', 'bener', 'support', 'kebutuhan', 'orang', 'indonesia']","['saran', 'sih', 'pake', 'aplikasi', 'smpe', 'base', 'bener', 'support', 'butuh', 'orang', 'indonesia']",0
kenapa koin saya hilang ya saya real invite temanteman dan keluarga saya loh gak fair nih saya udah susah ngerayu sudah susah susah invite tolong dikembalikan poinnya,1,"['kenapa', 'koin', 'saya', 'hilang', 'ya', 'saya', 'real', 'invite', 'temanteman', 'dan', 'keluarga', 'saya', 'loh', 'gak', 'fair', 'nih', 'saya', 'udah', 'susah', 'ngerayu', 'sudah', 'susah', 'susah', 'invite', 'tolong', 'dikembalikan', 'poinnya']","['koin', 'hilang', 'ya', 'real', 'invite', 'temanteman', 'keluarga', 'loh', 'gak', 'fair', 'nih', 'udah', 'susah', 'ngerayu', 'susah', 'susah', 'invite', 'tolong', 'dikembalikan', 'poinnya']","['koin', 'hilang', 'ya', 'real', 'invite', 'temanteman', 'keluarga', 'loh', 'gak', 'fair', 'nih', 'udah', 'susah', 'ngerayu', 'susah', 'susah', 'invite', 'tolong', 'kembali', 'poin']",0
mantap harga promonya dapat penginapan hotel nya bagus,5,"['mantap', 'harga', 'promonya', 'dapat', 'penginapan', 'hotel', 'nya', 'bagus']","['mantap', 'harga', 'promonya', 'penginapan', 'hotel', 'nya', 'bagus']","['mantap', 'harga', 'promonya', 'inap', 'hotel', 'nya', 'bagus']",1
aplikasi ga niat ngadain event tiba akun bermasalah coin trip menghilang dengan sepihak,1,"['aplikasi', 'ga', 'niat', 'ngadain', 'event', 'tiba', 'akun', 'bermasalah', 'coin', 'trip', 'menghilang', 'dengan', 'sepihak']","['aplikasi', 'ga', 'niat', 'ngadain', 'event', 'akun', 'bermasalah', 'coin', 'trip', 'menghilang']","['aplikasi', 'ga', 'niat', 'ngadain', 'event', 'akun', 'masalah', 'coin', 'trip', 'hilang']",0
aplikasi ini sangat membantu kita untuk melakukan tour ataupun aktifitas bisnis,4,"['aplikasi', 'ini', 'sangat', 'membantu', 'kita', 'untuk', 'melakukan', 'tour', 'ataupun', 'aktifitas', 'bisnis']","['aplikasi', 'membantu', 'tour', 'aktifitas', 'bisnis']","['aplikasi', 'bantu', 'tour', 'aktifitas', 'bisnis']",1
sangat membantu menemukan hotel dan penerbangan,5,"['sangat', 'membantu', 'menemukan', 'hotel', 'dan', 'penerbangan']","['membantu', 'menemukan', 'hotel', 'penerbangan']","['bantu', 'temu', 'hotel', 'terbang']",1
rekomen banget buat yg suka traveling ,5,"['rekomen', 'banget', 'buat', 'yg', 'suka', 'traveling']","['rekomen', 'banget', 'yg', 'suka', 'traveling']","['rekomen', 'banget', 'yg', 'suka', 'traveling']",1
bagustp suka x pas bookinh habiskalau habisgk usah munculkan di aplikasi,5,"['bagustp', 'suka', 'x', 'pas', 'bookinh', 'habiskalau', 'habisgk', 'usah', 'munculkan', 'di', 'aplikasi']","['bagustp', 'suka', 'x', 'pas', 'bookinh', 'habiskalau', 'habisgk', 'munculkan', 'aplikasi']","['bagustp', 'suka', 'x', 'pas', 'bookinh', 'habiskalau', 'habisgk', 'muncul', 'aplikasi']",1
pengalaman menggunakan aplikasi yang mudah dan ramah bagi pengguna baru,5,"['pengalaman', 'menggunakan', 'aplikasi', 'yang', 'mudah', 'dan', 'ramah', 'bagi', 'pengguna', 'baru']","['pengalaman', 'aplikasi', 'mudah', 'ramah', 'pengguna']","['alam', 'aplikasi', 'mudah', 'ramah', 'guna']",1
mencari tiket hotel yg gampang di gunakan,5,"['mencari', 'tiket', 'hotel', 'yg', 'gampang', 'di', 'gunakan']","['mencari', 'tiket', 'hotel', 'yg', 'gampang']","['cari', 'tiket', 'hotel', 'yg', 'gampang']",1
mantap min basmi aja orang yang menyalahgunakan promodan bermain curang,5,"['mantap', 'min', 'basmi', 'aja', 'orang', 'yang', 'menyalahgunakan', 'promodan', 'bermain', 'curang']","['mantap', 'min', 'basmi', 'aja', 'orang', 'menyalahgunakan', 'promodan', 'bermain', 'curang']","['mantap', 'min', 'basmi', 'aja', 'orang', 'menyalahgunakan', 'promodan', 'main', 'curang']",1
dengan adanya apllikasi ini booking jadi lebih mudah dan banyak diskon,5,"['dengan', 'adanya', 'apllikasi', 'ini', 'booking', 'jadi', 'lebih', 'mudah', 'dan', 'banyak', 'diskon']","['apllikasi', 'booking', 'mudah', 'diskon']","['apllikasi', 'booking', 'mudah', 'diskon']",1
fitur lengkap beli tiket juga jadi lebih mudah,5,"['fitur', 'lengkap', 'beli', 'tiket', 'juga', 'jadi', 'lebih', 'mudah']","['fitur', 'lengkap', 'beli', 'tiket', 'mudah']","['fitur', 'lengkap', 'beli', 'tiket', 'mudah']",1
app bagusdan sangat mudah di gunakan,5,"['app', 'bagusdan', 'sangat', 'mudah', 'di', 'gunakan']","['app', 'bagusdan', 'mudah']","['app', 'bagusdan', 'mudah']",1
sangat bagus untuk discount nya,5,"['sangat', 'bagus', 'untuk', 'discount', 'nya']","['bagus', 'discount', 'nya']","['bagus', 'discount', 'nya']",1
sangat bagus mudah untuk mencari hotel,5,"['sangat', 'bagus', 'mudah', 'untuk', 'mencari', 'hotel']","['bagus', 'mudah', 'mencari', 'hotel']","['bagus', 'mudah', 'cari', 'hotel']",1
praktismudah simpeloke bngt,5,"['praktismudah', 'simpeloke', 'bngt']","['praktismudah', 'simpeloke', 'bngt']","['praktismudah', 'simpeloke', 'bngt']",1
coba kalau bagus lanjut,4,"['coba', 'kalau', 'bagus', 'lanjut']","['coba', 'bagus']","['coba', 'bagus']",1
kita coba dulu tampilan oke mudah di pahami,5,"['kita', 'coba', 'dulu', 'tampilan', 'oke', 'mudah', 'di', 'pahami']","['coba', 'tampilan', 'oke', 'mudah', 'pahami']","['coba', 'tampil', 'oke', 'mudah', 'paham']",1
buat tiket kereta nya sayang tidak bisa di gunakan di indonesia,3,"['buat', 'tiket', 'kereta', 'nya', 'sayang', 'tidak', 'bisa', 'di', 'gunakan', 'di', 'indonesia']","['tiket', 'kereta', 'nya', 'sayang', 'indonesia']","['tiket', 'kereta', 'nya', 'sayang', 'indonesia']",0
gak tipu kayak apk burung biru,5,"['gak', 'tipu', 'kayak', 'apk', 'burung', 'biru']","['gak', 'tipu', 'kayak', 'apk', 'burung', 'biru']","['gak', 'tipu', 'kayak', 'apk', 'burung', 'biru']",1
aplikasi yg memudahkan untuk mencari tiket pesawat ,5,"['aplikasi', 'yg', 'memudahkan', 'untuk', 'mencari', 'tiket', 'pesawat']","['aplikasi', 'yg', 'memudahkan', 'mencari', 'tiket', 'pesawat']","['aplikasi', 'yg', 'mudah', 'cari', 'tiket', 'pesawat']",1
harganya paling murah dibanding yg lain nya,5,"['harganya', 'paling', 'murah', 'dibanding', 'yg', 'lain', 'nya']","['harganya', 'murah', 'dibanding', 'yg', 'nya']","['harga', 'murah', 'banding', 'yg', 'nya']",1
aplikasi sangat memudahkan untuk memesan tiket hotel dan pesawat,5,"['aplikasi', 'sangat', 'memudahkan', 'untuk', 'memesan', 'tiket', 'hotel', 'dan', 'pesawat']","['aplikasi', 'memudahkan', 'memesan', 'tiket', 'hotel', 'pesawat']","['aplikasi', 'mudah', 'mes', 'tiket', 'hotel', 'pesawat']",1
sangat membantu saat perjalanan ke luar kota,5,"['sangat', 'membantu', 'saat', 'perjalanan', 'ke', 'luar', 'kota']","['membantu', 'perjalanan', 'kota']","['bantu', 'jalan', 'kota']",1
aplikasi tarnsportasi yang bisa di pakai untuk jasa perjalanan,5,"['aplikasi', 'tarnsportasi', 'yang', 'bisa', 'di', 'pakai', 'untuk', 'jasa', 'perjalanan']","['aplikasi', 'tarnsportasi', 'pakai', 'jasa', 'perjalanan']","['aplikasi', 'tarnsportasi', 'pakai', 'jasa', 'jalan']",1
murah dan cepat dan tepat excelent travel all ticket well done,5,"['murah', 'dan', 'cepat', 'dan', 'tepat', 'excelent', 'travel', 'all', 'ticket', 'well', 'done']","['murah', 'cepat', 'excelent', 'travel', 'all', 'ticket', 'well', 'done']","['murah', 'cepat', 'excelent', 'travel', 'all', 'ticket', 'well', 'done']",1
meskipun kemarin agak kecewa tetapi saya bersyukur customer servicenya merespon dengan baik dan penanganan yg cepat sehingga uang saya bisa kembali terima kasih,3,"['meskipun', 'kemarin', 'agak', 'kecewa', 'tetapi', 'saya', 'bersyukur', 'customer', 'servicenya', 'merespon', 'dengan', 'baik', 'dan', 'penanganan', 'yg', 'cepat', 'sehingga', 'uang', 'saya', 'bisa', 'kembali', 'terima', 'kasih']","['kemarin', 'kecewa', 'bersyukur', 'customer', 'servicenya', 'merespon', 'penanganan', 'yg', 'cepat', 'uang', 'terima', 'kasih']","['kemarin', 'kecewa', 'syukur', 'customer', 'servicenya', 'merespon', 'tangan', 'yg', 'cepat', 'uang', 'terima', 'kasih']",0
sangat memuaskan dan fitur nya bagus banget,5,"['sangat', 'memuaskan', 'dan', 'fitur', 'nya', 'bagus', 'banget']","['memuaskan', 'fitur', 'nya', 'bagus', 'banget']","['muas', 'fitur', 'nya', 'bagus', 'banget']",1
iklannya yang umum saja jangan mengganggu aktivitas orang,1,"['iklannya', 'yang', 'umum', 'saja', 'jangan', 'mengganggu', 'aktivitas', 'orang']","['iklannya', 'mengganggu', 'aktivitas', 'orang']","['iklan', 'ganggu', 'aktivitas', 'orang']",0
aplikasi trip sangat bagus mempermudah perjalanan saya very good,5,"['aplikasi', 'trip', 'sangat', 'bagus', 'mempermudah', 'perjalanan', 'saya', 'very', 'good']","['aplikasi', 'trip', 'bagus', 'mempermudah', 'perjalanan', 'very', 'good']","['aplikasi', 'trip', 'bagus', 'mudah', 'jalan', 'very', 'good']",1
aplikasi ny sangat bagus dan memuaskan dengan harga terbaik,5,"['aplikasi', 'ny', 'sangat', 'bagus', 'dan', 'memuaskan', 'dengan', 'harga', 'terbaik']","['aplikasi', 'ny', 'bagus', 'memuaskan', 'harga', 'terbaik']","['aplikasi', 'ny', 'bagus', 'muas', 'harga', 'baik']",1
simpel mudah dan cpt dalam pemesanan hotel,4,"['simpel', 'mudah', 'dan', 'cpt', 'dalam', 'pemesanan', 'hotel']","['simpel', 'mudah', 'cpt', 'pemesanan', 'hotel']","['simpel', 'mudah', 'cpt', 'mesan', 'hotel']",1
luar biasa sangat membantu pekerjaan saya yang suka keluar kota,5,"['luar', 'biasa', 'sangat', 'membantu', 'pekerjaan', 'saya', 'yang', 'suka', 'keluar', 'kota']","['membantu', 'pekerjaan', 'suka', 'kota']","['bantu', 'kerja', 'suka', 'kota']",1
apk ini sangat disarankan untuk yang lagi cari hotel,5,"['apk', 'ini', 'sangat', 'disarankan', 'untuk', 'yang', 'lagi', 'cari', 'hotel']","['apk', 'disarankan', 'cari', 'hotel']","['apk', 'saran', 'cari', 'hotel']",1
sangat membantu untuk semua kebutuhan pemesanan termasuk hotel,5,"['sangat', 'membantu', 'untuk', 'semua', 'kebutuhan', 'pemesanan', 'termasuk', 'hotel']","['membantu', 'kebutuhan', 'pemesanan', 'hotel']","['bantu', 'butuh', 'mesan', 'hotel']",1
ngeliat ulasan boking tapi ga masuk ke data hotel bookingan nya jadi batal mau gunain aplikasi nya,5,"['ngeliat', 'ulasan', 'boking', 'tapi', 'ga', 'masuk', 'ke', 'data', 'hotel', 'bookingan', 'nya', 'jadi', 'batal', 'mau', 'gunain', 'aplikasi', 'nya']","['ngeliat', 'ulasan', 'boking', 'ga', 'masuk', 'data', 'hotel', 'bookingan', 'nya', 'batal', 'gunain', 'aplikasi', 'nya']","['ngeliat', 'ulas', 'boking', 'ga', 'masuk', 'data', 'hotel', 'bookingan', 'nya', 'batal', 'gunain', 'aplikasi', 'nya']",1
aplikasi ini sangat membantu untuk kita melakukan perjalan sangat bagus,5,"['aplikasi', 'ini', 'sangat', 'membantu', 'untuk', 'kita', 'melakukan', 'perjalan', 'sangat', 'bagus']","['aplikasi', 'membantu', 'perjalan', 'bagus']","['aplikasi', 'bantu', 'jalan', 'bagus']",1
em pembayaran hanya bisa pemotongan lewat kartu gmna mau berkembang,1,"['em', 'pembayaran', 'hanya', 'bisa', 'pemotongan', 'lewat', 'kartu', 'gmna', 'mau', 'berkembang']","['em', 'pembayaran', 'pemotongan', 'kartu', 'gmna', 'berkembang']","['em', 'bayar', 'potong', 'kartu', 'gmna', 'kembang']",0
aplikasi yg sangat membantu saat perjalanan ke luar kota,5,"['aplikasi', 'yg', 'sangat', 'membantu', 'saat', 'perjalanan', 'ke', 'luar', 'kota']","['aplikasi', 'yg', 'membantu', 'perjalanan', 'kota']","['aplikasi', 'yg', 'bantu', 'jalan', 'kota']",1
rencana travelling jadi mudah dan murah,5,"['rencana', 'travelling', 'jadi', 'mudah', 'dan', 'murah']","['rencana', 'travelling', 'mudah', 'murah']","['rencana', 'travelling', 'mudah', 'murah']",1
sangat membantu sekali untuk cari hotel yang di inginkan,5,"['sangat', 'membantu', 'sekali', 'untuk', 'cari', 'hotel', 'yang', 'di', 'inginkan']","['membantu', 'cari', 'hotel']","['bantu', 'cari', 'hotel']",1
aplikasi bagus sangat membantu untuk bepergian terima kasih god joo,5,"['aplikasi', 'bagus', 'sangat', 'membantu', 'untuk', 'bepergian', 'terima', 'kasih', 'god', 'joo']","['aplikasi', 'bagus', 'membantu', 'bepergian', 'terima', 'kasih', 'god', 'joo']","['aplikasi', 'bagus', 'bantu', 'pergi', 'terima', 'kasih', 'god', 'joo']",1
very good paling murah dari apk lain proses konfirmasi pembyaran cepat,5,"['very', 'good', 'paling', 'murah', 'dari', 'apk', 'lain', 'proses', 'konfirmasi', 'pembyaran', 'cepat']","['very', 'good', 'murah', 'apk', 'proses', 'konfirmasi', 'pembyaran', 'cepat']","['very', 'good', 'murah', 'apk', 'proses', 'konfirmasi', 'pembyaran', 'cepat']",1
pesan hotel paling termurah dibandingkan aplikasi lainnya,5,"['pesan', 'hotel', 'paling', 'termurah', 'dibandingkan', 'aplikasi', 'lainnya']","['pesan', 'hotel', 'termurah', 'dibandingkan', 'aplikasi']","['pesan', 'hotel', 'murah', 'banding', 'aplikasi']",1
sangat mudah dan cepat dalam melakukan pemesanan,5,"['sangat', 'mudah', 'dan', 'cepat', 'dalam', 'melakukan', 'pemesanan']","['mudah', 'cepat', 'pemesanan']","['mudah', 'cepat', 'mesan']",1
bagus sekali membatu utk yg suka traveling,5,"['bagus', 'sekali', 'membatu', 'utk', 'yg', 'suka', 'traveling']","['bagus', 'membatu', 'utk', 'yg', 'suka', 'traveling']","['bagus', 'batu', 'utk', 'yg', 'suka', 'traveling']",1
mau transaksi tapi kode pembayaranvirtual account gagal terus,1,"['mau', 'transaksi', 'tapi', 'kode', 'pembayaranvirtual', 'account', 'gagal', 'terus']","['transaksi', 'kode', 'pembayaranvirtual', 'account', 'gagal']","['transaksi', 'kode', 'pembayaranvirtual', 'account', 'gagal']",0
aplikasi ini sangat memudahkan saya mencari hotel dan tiket pesawat,5,"['aplikasi', 'ini', 'sangat', 'memudahkan', 'saya', 'mencari', 'hotel', 'dan', 'tiket', 'pesawat']","['aplikasi', 'memudahkan', 'mencari', 'hotel', 'tiket', 'pesawat']","['aplikasi', 'mudah', 'cari', 'hotel', 'tiket', 'pesawat']",1
sangat membantutapi utk memasukkan email sangat susah,5,"['sangat', 'membantutapi', 'utk', 'memasukkan', 'email', 'sangat', 'susah']","['membantutapi', 'utk', 'memasukkan', 'email', 'susah']","['membantutapi', 'utk', 'masuk', 'email', 'susah']",1
aplikasi bagus patut untuk persiapan treveling,5,"['aplikasi', 'bagus', 'patut', 'untuk', 'persiapan', 'treveling']","['aplikasi', 'bagus', 'patut', 'persiapan', 'treveling']","['aplikasi', 'bagus', 'patut', 'siap', 'treveling']",1
bisa dengan mudah mencari hotel,5,"['bisa', 'dengan', 'mudah', 'mencari', 'hotel']","['mudah', 'mencari', 'hotel']","['mudah', 'cari', 'hotel']",1
mudah digunakan dan respon admin cepat,5,"['mudah', 'digunakan', 'dan', 'respon', 'admin', 'cepat']","['mudah', 'respon', 'admin', 'cepat']","['mudah', 'respon', 'admin', 'cepat']",1
menghabiskan baterai bikin program nya kurang bagus,1,"['menghabiskan', 'baterai', 'bikin', 'program', 'nya', 'kurang', 'bagus']","['menghabiskan', 'baterai', 'bikin', 'program', 'nya', 'bagus']","['habis', 'baterai', 'bikin', 'program', 'nya', 'bagus']",0
aplikasi yang sangat membantu untuk para traveler,5,"['aplikasi', 'yang', 'sangat', 'membantu', 'untuk', 'para', 'traveler']","['aplikasi', 'membantu', 'traveler']","['aplikasi', 'bantu', 'traveler']",1
saya pesan dan sudah oembayaran tapi email yang dikirim malah refund jelek sekali,1,"['saya', 'pesan', 'dan', 'sudah', 'oembayaran', 'tapi', 'email', 'yang', 'dikirim', 'malah', 'refund', 'jelek', 'sekali']","['pesan', 'oembayaran', 'email', 'dikirim', 'refund', 'jelek']","['pesan', 'oembayaran', 'email', 'kirim', 'refund', 'jelek']",0
layanan nya baik dan harga nya sangat membantu,5,"['layanan', 'nya', 'baik', 'dan', 'harga', 'nya', 'sangat', 'membantu']","['layanan', 'nya', 'harga', 'nya', 'membantu']","['layan', 'nya', 'harga', 'nya', 'bantu']",1
sangat membantu utk mencari hotel yg terjangkau harganya,5,"['sangat', 'membantu', 'utk', 'mencari', 'hotel', 'yg', 'terjangkau', 'harganya']","['membantu', 'utk', 'mencari', 'hotel', 'yg', 'terjangkau', 'harganya']","['bantu', 'utk', 'cari', 'hotel', 'yg', 'jangkau', 'harga']",1
bagus dan gampang terimakasih trip,5,"['bagus', 'dan', 'gampang', 'terimakasih', 'trip']","['bagus', 'gampang', 'terimakasih', 'trip']","['bagus', 'gampang', 'terimakasih', 'trip']",1
lebih enak langsung ke hotel cek in langsungasuk kamar kagak usah nunggu jam  untuk masuk lamar,3,"['lebih', 'enak', 'langsung', 'ke', 'hotel', 'cek', 'in', 'langsungasuk', 'kamar', 'kagak', 'usah', 'nunggu', 'jam', 'untuk', 'masuk', 'lamar']","['enak', 'langsung', 'hotel', 'cek', 'in', 'langsungasuk', 'kamar', 'kagak', 'nunggu', 'jam', 'masuk', 'lamar']","['enak', 'langsung', 'hotel', 'cek', 'in', 'langsungasuk', 'kamar', 'kagak', 'nunggu', 'jam', 'masuk', 'lamar']",0
sistem pembayaran yg sering error,1,"['sistem', 'pembayaran', 'yg', 'sering', 'error']","['sistem', 'pembayaran', 'yg', 'error']","['sistem', 'bayar', 'yg', 'error']",0
bagus banyak promo jauh lebih murah dari aplikasi yg lain itu yg saya tahu bagaimana dengan anda,4,"['bagus', 'banyak', 'promo', 'jauh', 'lebih', 'murah', 'dari', 'aplikasi', 'yg', 'lain', 'itu', 'yg', 'saya', 'tahu', 'bagaimana', 'dengan', 'anda']","['bagus', 'promo', 'murah', 'aplikasi', 'yg', 'yg']","['bagus', 'promo', 'murah', 'aplikasi', 'yg', 'yg']",1
setelah klik kupon diskon kok harganya malah lebih mahal payah,1,"['setelah', 'klik', 'kupon', 'diskon', 'kok', 'harganya', 'malah', 'lebih', 'mahal', 'payah']","['klik', 'kupon', 'diskon', 'harganya', 'mahal', 'payah']","['klik', 'kupon', 'diskon', 'harga', 'mahal', 'payah']",0
banyak promo dan mudah sekali dalam melakukan booking mau itu booking hotel atau booking tiket,5,"['banyak', 'promo', 'dan', 'mudah', 'sekali', 'dalam', 'melakukan', 'booking', 'mau', 'itu', 'booking', 'hotel', 'atau', 'booking', 'tiket']","['promo', 'mudah', 'booking', 'booking', 'hotel', 'booking', 'tiket']","['promo', 'mudah', 'booking', 'booking', 'hotel', 'booking', 'tiket']",1
aplikasinya bagus jelas dan pasti mudah,5,"['aplikasinya', 'bagus', 'jelas', 'dan', 'pasti', 'mudah']","['aplikasinya', 'bagus', 'mudah']","['aplikasi', 'bagus', 'mudah']",1
sangat membantu dan sangat mudah mengakses nya,5,"['sangat', 'membantu', 'dan', 'sangat', 'mudah', 'mengakses', 'nya']","['membantu', 'mudah', 'mengakses', 'nya']","['bantu', 'mudah', 'akses', 'nya']",1
sangat bagus dan memudahkan dalam perjalanan,5,"['sangat', 'bagus', 'dan', 'memudahkan', 'dalam', 'perjalanan']","['bagus', 'memudahkan', 'perjalanan']","['bagus', 'mudah', 'jalan']",1
membantu untuk liburan lebih nyaman,5,"['membantu', 'untuk', 'liburan', 'lebih', 'nyaman']","['membantu', 'liburan', 'nyaman']","['bantu', 'libur', 'nyaman']",1
hotel tempat yang tepat untuk liburan,5,"['hotel', 'tempat', 'yang', 'tepat', 'untuk', 'liburan']","['hotel', 'liburan']","['hotel', 'libur']",1
apl sangat memudahkan dalam memesan tempat saat bepergian,5,"['apl', 'sangat', 'memudahkan', 'dalam', 'memesan', 'tempat', 'saat', 'bepergian']","['apl', 'memudahkan', 'memesan', 'bepergian']","['apl', 'mudah', 'mes', 'pergi']",1
semoga dapat membantu saya dalam mencari sebuah perjalanan yang aman dan nyaman,5,"['semoga', 'dapat', 'membantu', 'saya', 'dalam', 'mencari', 'sebuah', 'perjalanan', 'yang', 'aman', 'dan', 'nyaman']","['semoga', 'membantu', 'mencari', 'perjalanan', 'aman', 'nyaman']","['moga', 'bantu', 'cari', 'jalan', 'aman', 'nyaman']",1
aplikasi nya sangat bagus dan mudah dipahami,5,"['aplikasi', 'nya', 'sangat', 'bagus', 'dan', 'mudah', 'dipahami']","['aplikasi', 'nya', 'bagus', 'mudah', 'dipahami']","['aplikasi', 'nya', 'bagus', 'mudah', 'paham']",1
cara mudah mengatur travelling,5,"['cara', 'mudah', 'mengatur', 'travelling']","['mudah', 'mengatur', 'travelling']","['mudah', 'atur', 'travelling']",1
very goodsangat membantu sekali ketika bepergian,5,"['very', 'goodsangat', 'membantu', 'sekali', 'ketika', 'bepergian']","['very', 'goodsangat', 'membantu', 'bepergian']","['very', 'goodsangat', 'bantu', 'pergi']",1
sangat membantu dari sisi harga dgn membandingkan dgn aplikasi lain,5,"['sangat', 'membantu', 'dari', 'sisi', 'harga', 'dgn', 'membandingkan', 'dgn', 'aplikasi', 'lain']","['membantu', 'sisi', 'harga', 'dgn', 'membandingkan', 'dgn', 'aplikasi']","['bantu', 'sisi', 'harga', 'dgn', 'banding', 'dgn', 'aplikasi']",1
dgn apl ini kita dpt dgn mudah untuk memesan hotel dan apl ini sangat dapat dipercaya,5,"['dgn', 'apl', 'ini', 'kita', 'dpt', 'dgn', 'mudah', 'untuk', 'memesan', 'hotel', 'dan', 'apl', 'ini', 'sangat', 'dapat', 'dipercaya']","['dgn', 'apl', 'dpt', 'dgn', 'mudah', 'memesan', 'hotel', 'apl', 'dipercaya']","['dgn', 'apl', 'dpt', 'dgn', 'mudah', 'mes', 'hotel', 'apl', 'percaya']",1
sangat membantu utk memilih perjalanan,5,"['sangat', 'membantu', 'utk', 'memilih', 'perjalanan']","['membantu', 'utk', 'memilih', 'perjalanan']","['bantu', 'utk', 'pilih', 'jalan']",1
mungkin dari segi pembayaran x ya musti di tmbhin lagig cuma pk kartu kredit thanxs,4,"['mungkin', 'dari', 'segi', 'pembayaran', 'x', 'ya', 'musti', 'di', 'tmbhin', 'lagig', 'cuma', 'pk', 'kartu', 'kredit', 'thanxs']","['segi', 'pembayaran', 'x', 'ya', 'musti', 'tmbhin', 'lagig', 'pk', 'kartu', 'kredit', 'thanxs']","['segi', 'bayar', 'x', 'ya', 'musti', 'tmbhin', 'lagig', 'pk', 'kartu', 'kredit', 'thanxs']",1
pengalaman mencari tiket di trip selama ini memuaskan,5,"['pengalaman', 'mencari', 'tiket', 'di', 'trip', 'selama', 'ini', 'memuaskan']","['pengalaman', 'mencari', 'tiket', 'trip', 'memuaskan']","['alam', 'cari', 'tiket', 'trip', 'muas']",1
